FPR_Class3,TPR_Class3
0.00000,0.00000
0.00023,0.00000
0.00023,0.01127
0.00046,0.01127
0.00046,0.01434
0.00092,0.01434
0.00092,0.01844
0.00114,0.01844
0.00114,0.02049
0.00160,0.02049
0.00160,0.02254
0.00183,0.02254
0.00183,0.03484
0.00206,0.03484
0.00206,0.04303
0.00229,0.04303
0.00229,0.04406
0.00275,0.04406
0.00275,0.04611
0.00321,0.04611
0.00321,0.04713
0.00343,0.04713
0.00343,0.04918
0.00366,0.04918
0.00366,0.05430
0.00389,0.05430
0.00389,0.05840
0.00412,0.05840
0.00412,0.05943
0.00458,0.05943
0.00458,0.06045
0.00481,0.06045
0.00481,0.06148
0.00504,0.06148
0.00504,0.06352
0.00527,0.06352
0.00527,0.06762
0.00550,0.06762
0.00550,0.06865
0.00572,0.06865
0.00572,0.06967
0.00641,0.06967
0.00641,0.07172
0.00664,0.07172
0.00664,0.07582
0.00687,0.07582
0.00687,0.07992
0.00710,0.07992
0.00710,0.08197
0.00733,0.08197
0.00733,0.08402
0.00801,0.08402
0.00801,0.08504
0.00847,0.08504
0.00847,0.08811
0.00870,0.08811
0.00870,0.09016
0.00893,0.09016
0.00893,0.09529
0.00916,0.09529
0.00916,0.09631
0.00939,0.09631
0.00939,0.09734
0.00985,0.09734
0.00985,0.10143
0.01076,0.10143
0.01076,0.10246
0.01145,0.10246
0.01145,0.10348
0.01168,0.10348
0.01168,0.10451
0.01191,0.10451
0.01191,0.10553
0.01214,0.10553
0.01214,0.10656
0.01237,0.10656
0.01237,0.11066
0.01282,0.11066
0.01282,0.11475
0.01374,0.11475
0.01374,0.11988
0.01420,0.11988
0.01420,0.12090
0.01488,0.12090
0.01488,0.12295
0.01511,0.12295
0.01511,0.12500
0.01580,0.12500
0.01580,0.12602
0.01603,0.12602
0.01603,0.12705
0.01649,0.12705
0.01649,0.12807
0.01695,0.12807
0.01695,0.13320
0.01832,0.13320
0.01832,0.13422
0.01855,0.13422
0.01855,0.13627
0.01878,0.13627
0.01878,0.14139
0.01901,0.14139
0.01901,0.15574
0.01924,0.15574
0.01924,0.15676
0.01946,0.15676
0.01946,0.15779
0.01992,0.15779
0.01992,0.15881
0.02015,0.15881
0.02015,0.16393
0.02061,0.16393
0.02061,0.16598
0.02084,0.16598
0.02084,0.16701
0.02107,0.16701
0.02107,0.16803
0.02153,0.16803
0.02153,0.16906
0.02175,0.16906
0.02175,0.17008
0.02267,0.17008
0.02267,0.17316
0.02290,0.17316
0.02290,0.17623
0.02313,0.17623
0.02313,0.17725
0.02336,0.17725
0.02336,0.18340
0.02359,0.18340
0.02359,0.18648
0.02381,0.18648
0.02381,0.18750
0.02450,0.18750
0.02450,0.19262
0.02473,0.19262
0.02473,0.19365
0.02542,0.19365
0.02542,0.19467
0.02588,0.19467
0.02588,0.19775
0.02679,0.19775
0.02679,0.19980
0.02702,0.19980
0.02702,0.20082
0.02748,0.20082
0.02748,0.20184
0.02794,0.20184
0.02794,0.20389
0.02817,0.20389
0.02817,0.20697
0.02839,0.20697
0.02839,0.20799
0.02862,0.20799
0.02862,0.20902
0.02885,0.20902
0.02885,0.21414
0.02908,0.21414
0.02908,0.21619
0.03046,0.21619
0.03046,0.22643
0.03068,0.22643
0.03068,0.22746
0.03091,0.22746
0.03091,0.23361
0.03114,0.23361
0.03114,0.23463
0.03160,0.23463
0.03160,0.23566
0.03183,0.23566
0.03183,0.23668
0.03275,0.23668
0.03275,0.24180
0.03320,0.24180
0.03320,0.24385
0.03343,0.24385
0.03343,0.24590
0.03366,0.24590
0.03366,0.24898
0.03389,0.24898
0.03389,0.25307
0.03412,0.25307
0.03412,0.25512
0.03435,0.25512
0.03435,0.25820
0.03458,0.25820
0.03458,0.26230
0.03481,0.26230
0.03481,0.26434
0.03504,0.26434
0.03504,0.26639
0.03526,0.26639
0.03526,0.26742
0.03549,0.26742
0.03549,0.26947
0.03572,0.26947
0.03572,0.27152
0.03595,0.27152
0.03595,0.27664
0.03618,0.27664
0.03618,0.27869
0.03641,0.27869
0.03641,0.27971
0.03664,0.27971
0.03664,0.28279
0.03870,0.28279
0.03870,0.28484
0.03893,0.28484
0.03893,0.28586
0.03916,0.28586
0.03916,0.28791
0.03962,0.28791
0.03962,0.28996
0.03984,0.28996
0.03984,0.29508
0.04007,0.29508
0.04007,0.29611
0.04030,0.29611
0.04030,0.29816
0.04053,0.29816
0.04053,0.30225
0.04076,0.30225
0.04076,0.30328
0.04168,0.30328
0.04168,0.30943
0.04213,0.30943
0.04213,0.31352
0.04236,0.31352
0.04236,0.31557
0.04259,0.31557
0.04259,0.31660
0.04282,0.31660
0.04282,0.31762
0.04305,0.31762
0.04305,0.32070
0.04328,0.32070
0.04328,0.33094
0.04351,0.33094
0.04351,0.33402
0.04374,0.33402
0.04374,0.33709
0.04397,0.33709
0.04397,0.33914
0.04420,0.33914
0.04420,0.34016
0.04442,0.34016
0.04442,0.34221
0.04465,0.34221
0.04465,0.34426
0.04511,0.34426
0.04511,0.34939
0.04534,0.34939
0.04534,0.35041
0.04603,0.35041
0.04603,0.35143
0.04671,0.35143
0.04671,0.35246
0.04740,0.35246
0.04740,0.35451
0.04855,0.35451
0.04855,0.35861
0.04877,0.35861
0.04877,0.35963
0.04900,0.35963
0.04900,0.36373
0.04946,0.36373
0.04946,0.36578
0.04969,0.36578
0.04969,0.36783
0.04992,0.36783
0.04992,0.36885
0.05015,0.36885
0.05015,0.37090
0.05061,0.37090
0.05061,0.37295
0.05084,0.37295
0.05084,0.37500
0.05129,0.37500
0.05129,0.37807
0.05152,0.37807
0.05152,0.37910
0.05221,0.37910
0.05221,0.38525
0.05244,0.38525
0.05244,0.38627
0.05290,0.38627
0.05290,0.38730
0.05335,0.38730
0.05335,0.38934
0.05381,0.38934
0.05381,0.39037
0.05450,0.39037
0.05450,0.39242
0.05473,0.39242
0.05473,0.39344
0.05496,0.39344
0.05496,0.39447
0.05542,0.39447
0.05542,0.39549
0.05587,0.39549
0.05587,0.39857
0.05610,0.39857
0.05610,0.40164
0.05702,0.40164
0.05702,0.40266
0.05725,0.40266
0.05725,0.40471
0.05748,0.40471
0.05748,0.40574
0.05793,0.40574
0.05793,0.40779
0.05816,0.40779
0.05816,0.41189
0.05931,0.41189
0.05931,0.41496
0.06000,0.41496
0.06000,0.41598
0.06045,0.41598
0.06045,0.41701
0.06068,0.41701
0.06068,0.42008
0.06091,0.42008
0.06091,0.42111
0.06114,0.42111
0.06114,0.42316
0.06137,0.42316
0.06137,0.42418
0.06183,0.42418
0.06183,0.42520
0.06206,0.42520
0.06206,0.42828
0.06229,0.42828
0.06229,0.42930
0.06297,0.42930
0.06297,0.43033
0.06320,0.43033
0.06320,0.43238
0.06343,0.43238
0.06343,0.43750
0.06366,0.43750
0.06366,0.44160
0.06389,0.44160
0.06389,0.44775
0.06435,0.44775
0.06435,0.45082
0.06503,0.45082
0.06503,0.45184
0.06572,0.45184
0.06572,0.45389
0.06595,0.45389
0.06595,0.45594
0.06641,0.45594
0.06641,0.45697
0.06664,0.45697
0.06664,0.45799
0.06709,0.45799
0.06709,0.45902
0.06732,0.45902
0.06732,0.46004
0.06755,0.46004
0.06755,0.46209
0.06801,0.46209
0.06801,0.46926
0.06824,0.46926
0.06824,0.47029
0.06847,0.47029
0.06847,0.47131
0.06916,0.47131
0.06916,0.47336
0.07007,0.47336
0.07007,0.47439
0.07076,0.47439
0.07076,0.47541
0.07099,0.47541
0.07099,0.47643
0.07167,0.47643
0.07167,0.47746
0.07190,0.47746
0.07190,0.47951
0.07236,0.47951
0.07236,0.48053
0.07259,0.48053
0.07259,0.48156
0.07282,0.48156
0.07282,0.48258
0.07328,0.48258
0.07328,0.48361
0.07373,0.48361
0.07373,0.48463
0.07442,0.48463
0.07442,0.48566
0.07465,0.48566
0.07465,0.48873
0.07557,0.48873
0.07557,0.49180
0.07580,0.49180
0.07580,0.49283
0.07625,0.49283
0.07625,0.49385
0.07648,0.49385
0.07648,0.49590
0.07671,0.49590
0.07671,0.49795
0.07694,0.49795
0.07694,0.50000
0.07763,0.50000
0.07763,0.50205
0.07786,0.50205
0.07786,0.50307
0.07831,0.50307
0.07831,0.50410
0.07877,0.50410
0.07877,0.50512
0.07969,0.50512
0.07969,0.50922
0.07992,0.50922
0.07992,0.51127
0.08038,0.51127
0.08038,0.51434
0.08060,0.51434
0.08060,0.51537
0.08106,0.51537
0.08106,0.51742
0.08152,0.51742
0.08152,0.51844
0.08175,0.51844
0.08175,0.52049
0.08221,0.52049
0.08221,0.52254
0.08335,0.52254
0.08335,0.52561
0.08358,0.52561
0.08358,0.52766
0.08381,0.52766
0.08381,0.52869
0.08404,0.52869
0.08404,0.53381
0.08427,0.53381
0.08427,0.53484
0.08450,0.53484
0.08450,0.53586
0.08496,0.53586
0.08496,0.53791
0.08587,0.53791
0.08587,0.53893
0.08702,0.53893
0.08702,0.53996
0.08725,0.53996
0.08725,0.54098
0.08770,0.54098
0.08770,0.54201
0.08793,0.54201
0.08793,0.54303
0.08839,0.54303
0.08839,0.54508
0.08908,0.54508
0.08908,0.54713
0.09022,0.54713
0.09022,0.54816
0.09045,0.54816
0.09045,0.54918
0.09091,0.54918
0.09091,0.55020
0.09205,0.55020
0.09205,0.55123
0.09320,0.55123
0.09320,0.55328
0.09366,0.55328
0.09366,0.55430
0.09389,0.55430
0.09389,0.55533
0.09411,0.55533
0.09411,0.55635
0.09457,0.55635
0.09457,0.55738
0.09480,0.55738
0.09480,0.56250
0.09503,0.56250
0.09503,0.56455
0.09549,0.56455
0.09549,0.56660
0.09618,0.56660
0.09618,0.56762
0.09686,0.56762
0.09686,0.56865
0.09709,0.56865
0.09709,0.56967
0.09801,0.56967
0.09801,0.57172
0.09847,0.57172
0.09847,0.57377
0.09915,0.57377
0.09915,0.57480
0.09938,0.57480
0.09938,0.57582
0.09961,0.57582
0.09961,0.57684
0.09984,0.57684
0.09984,0.57889
0.10007,0.57889
0.10007,0.57992
0.10030,0.57992
0.10030,0.58197
0.10098,0.58197
0.10098,0.58299
0.10121,0.58299
0.10121,0.58709
0.10144,0.58709
0.10144,0.58914
0.10190,0.58914
0.10190,0.59016
0.10213,0.59016
0.10213,0.59119
0.10305,0.59119
0.10305,0.59221
0.10442,0.59221
0.10442,0.59324
0.10465,0.59324
0.10465,0.59426
0.10534,0.59426
0.10534,0.59529
0.10579,0.59529
0.10579,0.59734
0.10671,0.59734
0.10671,0.59836
0.10740,0.59836
0.10740,0.59939
0.10808,0.59939
0.10808,0.60246
0.10854,0.60246
0.10854,0.60348
0.10946,0.60348
0.10946,0.60451
0.11083,0.60451
0.11083,0.60553
0.11106,0.60553
0.11106,0.60656
0.11152,0.60656
0.11152,0.60861
0.11175,0.60861
0.11175,0.60963
0.11221,0.60963
0.11221,0.61066
0.11243,0.61066
0.11243,0.61168
0.11266,0.61168
0.11266,0.61373
0.11289,0.61373
0.11289,0.61475
0.11335,0.61475
0.11335,0.61578
0.11381,0.61578
0.11381,0.61680
0.11404,0.61680
0.11404,0.61783
0.11450,0.61783
0.11450,0.61885
0.11472,0.61885
0.11472,0.62090
0.11518,0.62090
0.11518,0.62500
0.11610,0.62500
0.11610,0.62602
0.11656,0.62602
0.11656,0.62705
0.11701,0.62705
0.11701,0.62807
0.11724,0.62807
0.11724,0.63012
0.11747,0.63012
0.11747,0.63115
0.11770,0.63115
0.11770,0.63320
0.11816,0.63320
0.11816,0.63525
0.11907,0.63525
0.11907,0.63627
0.11976,0.63627
0.11976,0.63730
0.12045,0.63730
0.12045,0.63832
0.12068,0.63832
0.12068,0.63934
0.12091,0.63934
0.12091,0.64139
0.12114,0.64139
0.12114,0.64344
0.12159,0.64344
0.12159,0.64447
0.12205,0.64447
0.12205,0.64549
0.12228,0.64549
0.12228,0.64652
0.12297,0.64652
0.12297,0.64754
0.12320,0.64754
0.12320,0.64857
0.12388,0.64857
0.12388,0.64959
0.12457,0.64959
0.12457,0.65061
0.12549,0.65061
0.12549,0.65164
0.12572,0.65164
0.12572,0.65266
0.12594,0.65266
0.12594,0.65369
0.12732,0.65369
0.12732,0.65471
0.12778,0.65471
0.12778,0.65574
0.12915,0.65574
0.12915,0.65779
0.12961,0.65779
0.12961,0.65984
0.12984,0.65984
0.12984,0.66086
0.13098,0.66086
0.13098,0.66189
0.13121,0.66189
0.13121,0.66291
0.13213,0.66291
0.13213,0.66701
0.13373,0.66701
0.13373,0.66803
0.13465,0.66803
0.13465,0.66906
0.13510,0.66906
0.13510,0.67111
0.13579,0.67111
0.13579,0.67213
0.13602,0.67213
0.13602,0.67418
0.13671,0.67418
0.13671,0.67520
0.13717,0.67520
0.13717,0.67623
0.13762,0.67623
0.13762,0.67725
0.13923,0.67725
0.13923,0.67828
0.13946,0.67828
0.13946,0.67930
0.14014,0.67930
0.14014,0.68033
0.14037,0.68033
0.14037,0.68135
0.14083,0.68135
0.14083,0.68238
0.14129,0.68238
0.14129,0.68340
0.14197,0.68340
0.14197,0.68545
0.14220,0.68545
0.14220,0.68648
0.14266,0.68648
0.14266,0.68750
0.14335,0.68750
0.14335,0.68852
0.14381,0.68852
0.14381,0.68955
0.14426,0.68955
0.14426,0.69057
0.14472,0.69057
0.14472,0.69160
0.14701,0.69160
0.14701,0.69365
0.14770,0.69365
0.14770,0.69467
0.14793,0.69467
0.14793,0.69570
0.14861,0.69570
0.14861,0.69672
0.14907,0.69672
0.14907,0.69877
0.14999,0.69877
0.14999,0.69980
0.15022,0.69980
0.15022,0.70184
0.15045,0.70184
0.15045,0.70389
0.15068,0.70389
0.15068,0.70594
0.15136,0.70594
0.15136,0.70799
0.15159,0.70799
0.15159,0.71107
0.15182,0.71107
0.15182,0.71209
0.15228,0.71209
0.15228,0.71516
0.15251,0.71516
0.15251,0.71721
0.15319,0.71721
0.15319,0.71926
0.15365,0.71926
0.15365,0.72029
0.15411,0.72029
0.15411,0.72131
0.15503,0.72131
0.15503,0.72336
0.15755,0.72336
0.15755,0.72439
0.15823,0.72439
0.15823,0.72541
0.16785,0.72541
0.16831,0.72541
0.16899,0.72541
0.16899,0.72643
0.16968,0.72643
0.16968,0.72746
0.16991,0.72746
0.16991,0.73156
0.17037,0.73156
0.17037,0.73258
0.17289,0.73258
0.17289,0.73463
0.17564,0.73463
0.17564,0.73566
0.17586,0.73566
0.17586,0.73668
0.17724,0.73668
0.17724,0.73770
0.17815,0.73770
0.17815,0.73873
0.17838,0.73873
0.17838,0.74078
0.17907,0.74078
0.17907,0.74283
0.17953,0.74283
0.17953,0.74488
0.17999,0.74488
0.17999,0.74590
0.18022,0.74590
0.18022,0.74693
0.18044,0.74693
0.18044,0.75000
0.18205,0.75000
0.18205,0.75102
0.18273,0.75102
0.18273,0.75205
0.18457,0.75205
0.18457,0.75307
0.18548,0.75307
0.18548,0.75410
0.18686,0.75410
0.18686,0.75512
0.18960,0.75512
0.18960,0.75615
0.19144,0.75615
0.19144,0.75717
0.19418,0.75717
0.19418,0.75820
0.19441,0.75820
0.19441,0.75922
0.19533,0.75922
0.19533,0.76025
0.19579,0.76025
0.19579,0.76127
0.19602,0.76127
0.19602,0.76332
0.19762,0.76332
0.19762,0.76537
0.19968,0.76537
0.19968,0.76639
0.20060,0.76639
0.20060,0.77049
0.20082,0.77049
0.20082,0.77152
0.20128,0.77152
0.20128,0.77357
0.20220,0.77357
0.20220,0.77459
0.20266,0.77459
0.20266,0.77561
0.20289,0.77561
0.20289,0.77971
0.20540,0.77971
0.20540,0.78074
0.20678,0.78074
0.20678,0.78176
0.20747,0.78176
0.20747,0.78279
0.20815,0.78279
0.20815,0.78381
0.20838,0.78381
0.20838,0.78586
0.20861,0.78586
0.20861,0.78689
0.20907,0.78689
0.20907,0.78893
0.20953,0.78893
0.20953,0.78996
0.21021,0.78996
0.21021,0.79098
0.21090,0.79098
0.21090,0.79303
0.21113,0.79303
0.21113,0.79406
0.21182,0.79406
0.21182,0.79508
0.21204,0.79508
0.21204,0.79611
0.21319,0.79611
0.21319,0.79713
0.21571,0.79713
0.21571,0.79816
0.21594,0.79816
0.21594,0.80123
0.21731,0.80123
0.21731,0.80328
0.21777,0.80328
0.21777,0.80430
0.21823,0.80430
0.21823,0.80533
0.21960,0.80533
0.21960,0.80738
0.22029,0.80738
0.22029,0.80840
0.22120,0.80840
0.22120,0.80943
0.22349,0.80943
0.22349,0.81045
0.22441,0.81045
0.22441,0.81148
0.22510,0.81148
0.22510,0.81352
0.22578,0.81352
0.22578,0.81557
0.22739,0.81557
0.22739,0.81762
0.22785,0.81762
0.22785,0.81865
0.22830,0.81865
0.22830,0.81967
0.22853,0.81967
0.22853,0.82070
0.22876,0.82070
0.22876,0.82172
0.23334,0.82172
0.23334,0.82275
0.23426,0.82275
0.23426,0.82377
0.23494,0.82377
0.23494,0.82582
0.23517,0.82582
0.23517,0.82787
0.23792,0.82787
0.23792,0.82992
0.23975,0.82992
0.23975,0.83094
0.23998,0.83094
0.23998,0.83197
0.24113,0.83197
0.24113,0.83299
0.24204,0.83299
0.24204,0.83504
0.24227,0.83504
0.24227,0.83607
0.24296,0.83607
0.24296,0.83709
0.24502,0.83709
0.24502,0.84016
0.24571,0.84016
0.24571,0.84119
0.24594,0.84119
0.24594,0.84324
0.24616,0.84324
0.24616,0.84426
0.24639,0.84426
0.24639,0.84529
0.24777,0.84529
0.24777,0.84631
0.24800,0.84631
0.24800,0.84836
0.24823,0.84836
0.24823,0.84939
0.24891,0.84939
0.24891,0.85041
0.24937,0.85041
0.24937,0.85143
0.25143,0.85143
0.25143,0.85246
0.25212,0.85246
0.25212,0.85656
0.25326,0.85656
0.25326,0.85861
0.25487,0.85861
0.25487,0.85963
0.25510,0.85963
0.25510,0.86066
0.25532,0.86066
0.25532,0.86168
0.25601,0.86168
0.25601,0.86373
0.25624,0.86373
0.25624,0.86475
0.25670,0.86475
0.25670,0.86680
0.25853,0.86680
0.25853,0.86783
0.25967,0.86783
0.25967,0.86988
0.26013,0.86988
0.26013,0.87090
0.26151,0.87090
0.26151,0.87193
0.26288,0.87193
0.26288,0.87295
0.26425,0.87295
0.26425,0.87398
0.26471,0.87398
0.26471,0.87705
0.26586,0.87705
0.26586,0.88422
0.26723,0.88422
0.26723,0.88627
0.26883,0.88627
0.26883,0.88832
0.27067,0.88832
0.27067,0.88934
0.27090,0.88934
0.27090,0.89242
0.27112,0.89242
0.27112,0.89549
0.27135,0.89549
0.27135,0.89652
0.27319,0.89652
0.27319,0.89754
0.27502,0.89754
0.27502,0.89857
0.27525,0.89857
0.27525,0.89959
0.27616,0.89959
0.27616,0.90061
0.27777,0.90061
0.27777,0.90164
0.27822,0.90164
0.27822,0.90266
0.27891,0.90266
0.27891,0.90369
0.28005,0.90369
0.28005,0.90471
0.28120,0.90471
0.28120,0.90574
0.28212,0.90574
0.28212,0.90881
0.28303,0.90881
0.28303,0.91086
0.28326,0.91086
0.28326,0.91189
0.28441,0.91189
0.28441,0.91291
0.28532,0.91291
0.28532,0.91393
0.28555,0.91393
0.28555,0.91496
0.28624,0.91496
0.28624,0.91701
0.28647,0.91701
0.28647,0.91906
0.28692,0.91906
0.28692,0.92111
0.28967,0.92111
0.28967,0.92213
0.29082,0.92213
0.29082,0.92418
0.29311,0.92418
0.29311,0.92520
0.29334,0.92520
0.29334,0.92623
0.29517,0.92623
0.29517,0.92725
0.29608,0.92725
0.29608,0.92828
0.29677,0.92828
0.29677,0.92930
0.29723,0.92930
0.29723,0.93135
0.29952,0.93135
0.29952,0.93238
0.30066,0.93238
0.30066,0.93340
0.30135,0.93340
0.30135,0.93443
0.30227,0.93443
0.30227,0.93545
0.30318,0.93545
0.30318,0.93648
0.30730,0.93648
0.30730,0.93750
0.30753,0.93750
0.30753,0.93852
0.30868,0.93852
0.30868,0.93955
0.31166,0.93955
0.31166,0.94057
0.31211,0.94057
0.31211,0.94160
0.31280,0.94160
0.31280,0.94262
0.31417,0.94262
0.31417,0.94365
0.31509,0.94365
0.31509,0.94467
0.31555,0.94467
0.31555,0.94570
0.31578,0.94570
0.31578,0.94775
0.31646,0.94775
0.31646,0.94877
0.31898,0.94877
0.31898,0.94980
0.32150,0.94980
0.32150,0.95082
0.32173,0.95082
0.32173,0.95184
0.32242,0.95184
0.32242,0.95287
0.32333,0.95287
0.32333,0.95389
0.32356,0.95389
0.32356,0.95492
0.32448,0.95492
0.32448,0.95799
0.32540,0.95799
0.32540,0.95902
0.32562,0.95902
0.32562,0.96004
0.32608,0.96004
0.32608,0.96107
0.32677,0.96107
0.32677,0.96209
0.32952,0.96209
0.32952,0.96311
0.33158,0.96311
0.33158,0.96414
0.33272,0.96414
0.33272,0.96516
0.33684,0.96516
0.33684,0.96721
0.33799,0.96721
0.33799,0.96824
0.34257,0.96824
0.34257,0.96926
0.34600,0.96926
0.34600,0.97029
0.34898,0.97029
0.34898,0.97131
0.35493,0.97131
0.35493,0.97234
0.35631,0.97234
0.35631,0.97336
0.36501,0.97336
0.36501,0.97439
0.36959,0.97439
0.36959,0.97541
0.37371,0.97541
0.37371,0.97643
0.37623,0.97643
0.37623,0.97746
0.38470,0.97746
0.38470,0.97848
0.39615,0.97848
0.39615,0.97951
0.39913,0.97951
0.39913,0.98053
0.40073,0.98053
0.40073,0.98156
0.40417,0.98156
0.40417,0.98258
0.40875,0.98258
0.40921,0.98258
0.40989,0.98258
0.40989,0.98361
0.42065,0.98361
0.42065,0.98463
0.42386,0.98463
0.42386,0.98566
0.42478,0.98566
0.42478,0.98668
0.43554,0.98668
0.43600,0.98668
0.43714,0.98668
0.43714,0.98770
0.43806,0.98770
0.43806,0.98873
0.43897,0.98873
0.43897,0.99180
0.44012,0.99180
0.44012,0.99283
0.44332,0.99283
0.44332,0.99385
0.44974,0.99385
0.44974,0.99488
0.45111,0.99488
0.45111,0.99590
0.47012,0.99590
0.47012,0.99693
0.47218,0.99693
0.47218,0.99795
0.49279,0.99795
0.49279,0.99898
0.49782,0.99898
0.49782,1.00000
0.50263,1.00000
0.50309,1.00000
0.64942,1.00000
0.64987,1.00000
0.66109,1.00000
0.66155,1.00000
0.66980,1.00000
0.67025,1.00000
0.70460,1.00000
0.70506,1.00000
0.74147,1.00000
0.74193,1.00000
0.75177,1.00000
0.75223,1.00000
0.75452,1.00000
0.75498,1.00000
0.75956,1.00000
0.76002,1.00000
0.76757,1.00000
0.76803,1.00000
0.77353,1.00000
0.77444,1.00000
0.77513,1.00000
0.77559,1.00000
0.78200,1.00000
0.78246,1.00000
0.78567,1.00000
0.78612,1.00000
0.81749,1.00000
0.81795,1.00000
0.82574,1.00000
0.82620,1.00000
0.82711,1.00000
0.82757,1.00000
0.83192,1.00000
0.83238,1.00000
0.83330,1.00000
0.83375,1.00000
0.85070,1.00000
0.85116,1.00000
0.85368,1.00000
0.85413,1.00000
0.85803,1.00000
0.85848,1.00000
0.86261,1.00000
0.86306,1.00000
0.86467,1.00000
0.86512,1.00000
0.86581,1.00000
0.86627,1.00000
0.90153,1.00000
0.90222,1.00000
0.91871,1.00000
0.91917,1.00000
1.00000,1.00000
